"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Tucannon River - summer Steelhead",2001,227.172814848463,998.366143073422,1980.43963244066,3934.12380539314,18143.7168406694,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2002,261.986065087456,995.109559432363,1890.75427941,3628.60819340578,14504.4794868787,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2003,307.340675297529,1000.26028749197,1809.11693672215,3247.75921513028,11072.2975634075,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2004,336.550659379868,1016.57235565536,1729.63448372802,2846.67530051202,8684.84613663111,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2005,390.581825252727,1030.4920749828,1640.78917418478,2595.02540252286,7188.36597881089,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2006,445.511896613961,1049.11640220635,1577.31389019156,2328.4259683293,5331.06116662681,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2007,531.652964397806,1071.44457805397,1484.67438342999,2063.0346609698,4262.77974410271,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2008,600.488615985846,1089.84126811667,1407.51096049308,1835.80553371325,3293.75468967278,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2009,719.13558839596,1121.83798747741,1355.92435316224,1647.72018127542,2574.0308093015,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2010,890.024557654529,1191.25428846142,1314.18517708592,1429.39737908103,1753.34940633315,"Snake River steelhead",1362
"Tucannon River - summer Steelhead",2011,807.545972458479,990.339343029348,1069.14234223033,1154.86710940818,1397.36523781344,"Snake River steelhead",1067
"Tucannon River - summer Steelhead",2012,766.44583387736,976.808135498522,1084.63590320823,1184.29158580511,1387.98344868758,"Snake River steelhead",1210
"Tucannon River - summer Steelhead",2013,561.208955357969,657.169696628785,724.485260648447,819.670784493428,1060.2498265812,"Snake River steelhead",626
"Tucannon River - summer Steelhead",2014,618.676259215986,726.373946311198,788.551844466034,866.910194170363,1108.24679405586,"Snake River steelhead",733
"Tucannon River - summer Steelhead",2015,788.110725011425,1014.73042543877,1113.88440314911,1207.48420475656,1434.57306361782,"Snake River steelhead",1164
"Tucannon River - summer Steelhead",2016,641.193799842908,798.665247926962,869.005201727682,939.160413942723,1143.12460113979,"Snake River steelhead",884
"Tucannon River - summer Steelhead",2017,318.244074924536,373.82076079305,411.489504289511,464.917102045273,630.828105572352,"Snake River steelhead",370
"Tucannon River - summer Steelhead",2018,367.880753929103,472.312568737895,522.319109741861,570.345693984356,680.061957755104,"Snake River steelhead",596
"Tucannon River - summer Steelhead",2019,289.491917003547,338.594974925307,368.213782906498,405.4948026898,509.400694600324,"Snake River steelhead",337
"Tucannon River - summer Steelhead",2020,318.261729636525,386.322201839121,420.638960715268,453.514640831735,539.744996199514,"Snake River steelhead",433
"Tucannon River - summer Steelhead",2021,327.438324926564,399.082795202654,434.003153821219,473.961942302708,585.84825684611,"Snake River steelhead",417
"Tucannon River - summer Steelhead",2022,253.276042239565,305.667720775646,332.372983362859,365.548853856157,453.382276348233,"Snake River steelhead",316
"Tucannon River - summer Steelhead",2023,277.971600367849,383.209940759468,434.013141383874,477.096570197001,564.218807383092,"Snake River steelhead",481
"Tucannon River - summer Steelhead",2024,213.501580073798,327.787893367076,403.97730906678,492.472180144313,737.217844538238,"Snake River steelhead",NA
"Tucannon River - summer Steelhead",2025,157.014156807001,295.818439681028,381.894355071943,496.583150585673,883.209083298466,"Snake River steelhead",NA
