"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"tot_var",0.355450349872044,0.00352298057033071,0.112004917423801,0.201815107475474,0.280123158795126,0.334775502391308,0.407653642719782,0.643420577987012,1010.77312094557,1.0020671553515
"var_props[1]",0.201453028667989,0.00324593722287597,0.0826992049256969,0.0717478710958901,0.139572495813154,0.192970458786802,0.251202641002517,0.387447848181,649.11618218898,1.00715738297509
"var_props[2]",0.169444673970306,0.00260469492918465,0.108010510277595,0.0219171377957331,0.0858824856850404,0.148355805837448,0.235951807765402,0.42445876238642,1719.56385037717,1.00227761642743
"var_props[3]",0.0585002835482778,0.00183667862329791,0.0614664809836084,0.0027035633181589,0.0159230973142303,0.0368044929016429,0.0806257252787754,0.218789320140568,1119.98023215902,1.00402392474975
"var_props[4]",0.4575713057506,0.00350580416149509,0.108063728452299,0.245279671464294,0.379665578451842,0.454715296050361,0.533913189744188,0.666550481437144,950.133412592796,1.00441857113021
"var_props[5]",0.113030708062828,0.00285008912727315,0.063164567546592,0.0313022598113157,0.0679290211318142,0.100561949366194,0.143472156999928,0.27052068887499,491.168121087983,1.00232390346373
"nu_prop[1]",0.541044916819924,0.00343033169854654,0.224787796830561,0.114697349996617,0.372012586335073,0.54859671998439,0.718586665975523,0.924061701404219,4294.11062471827,0.999655618875063
"nu_prop[2]",0.712633123002048,0.0070310172656557,0.230586514760608,0.18028168452667,0.56206000497048,0.77076726316286,0.909661047797914,0.989135877444091,1075.55217159346,1.00644732551794
"nu_prop[3]",0.357158512893866,0.00347184928606138,0.177289612964289,0.0605626606836808,0.217544756601899,0.346890134834782,0.488740904612999,0.713830945884394,2607.62331649983,1.0003100454909
"nu_prop[4]",0.621134037125395,0.0107763181627686,0.21354341034459,0.161539572379541,0.475203022931935,0.648076702330879,0.795632939296638,0.939674694875012,392.673450097316,1.0087669918501
"slope_mu",-0.00267177049717759,0.0111513495808137,0.352932211249285,-0.725088564960601,-0.204891338495099,-0.000682360710989819,0.19247052382585,0.743699567999455,1001.67707203575,1.00361934639252
"eps_slope[1]",0.101118503308243,0.0125826219774092,0.539550100809001,-0.953942853633445,-0.180686047574724,0.0657956354516554,0.35251837066152,1.30832910670039,1838.74395367996,1.00183796320307
"eps_slope[2]",-0.00746813827085048,0.00978906708201479,0.331841320602296,-0.711556054748698,-0.173159669595963,-0.00717147732653531,0.158850050197461,0.671401364278926,1149.15422153015,1.00263111732363
"eps_slope[3]",-0.035365005498908,0.0149950333528353,0.508196861074253,-1.18237518126848,-0.273644132327745,-0.0160651975721399,0.221004809481593,0.989935218567898,1148.60072047943,1.00047395139725
"eps_slope[4]",-0.0361016172861791,0.00904497369548635,0.356728793196134,-0.778978417661222,-0.218203132227748,-0.0290000085737847,0.14349491409825,0.689382076931511,1555.4702632348,1.00243902209252
"eps_slope[5]",-0.139193885811727,0.0130633414540491,0.468577084258962,-1.24627889333224,-0.347585888493409,-0.095588709196224,0.109898228551,0.731842893729897,1286.62958607069,1.00124609105931
"eps_slope[6]",0.0445166706538433,0.0104238958349487,0.501023415416388,-0.966252580404379,-0.213692781822608,0.0237330707022922,0.284696115180189,1.15150253468082,2310.23373129557,1.00123569881111
"eps_slope[7]",-0.184449521113861,0.00959618218450815,0.404029646880436,-1.12869108169756,-0.381398177799576,-0.143503236600719,0.0340724095761387,0.587150445092617,1772.67654685729,1.00163993025176
"eps_slope[8]",0.252764369172215,0.0120750160718894,0.421691599175377,-0.417116663255801,5.94953142358158e-05,0.191021786744773,0.433099386252541,1.25546769248908,1219.59170949109,0.999657185240552
"eps_annual[1]",0.844015817835488,0.0121369359237481,0.413561686809551,0.0774866364764603,0.568020140616021,0.832765130009985,1.09583622295083,1.68245067727325,1161.08089182275,1.00375899312408
"eps_annual[2]",1.25971220528985,0.0136963243149419,0.456168778483062,0.421682122851468,0.963170788772371,1.2380978285184,1.54452998911007,2.18675074796059,1109.28477664273,1.00385616361603
"eps_annual[3]",1.02988463433528,0.0113615871628444,0.396920107561964,0.268619214236805,0.776446662747277,1.01094763430698,1.29162939556469,1.86484241059861,1220.47304323174,1.0012613403383
"eps_annual[4]",-1.3404580877008,0.0137374746044086,0.445257996444372,-2.30383976134596,-1.60371052734672,-1.32429079731271,-1.04652414914102,-0.504466385394835,1050.53288162463,1.00419473749526
"eps_annual[5]",-0.0428701037706193,0.0103525292164961,0.371488687690027,-0.783238165910383,-0.285645819734155,-0.0392978988024256,0.195207276740395,0.70165486669976,1287.6512604195,1.002241066368
"eps_annual[6]",0.615281490418537,0.0113930938597396,0.366670915053959,-0.114448606200355,0.369580050817556,0.614004085086848,0.858150097178708,1.34539227214954,1035.78489714335,1.00252054239949
"eps_annual[7]",-1.01840205298817,0.0143108211163092,0.446388619303057,-1.98300154874445,-1.3019106788722,-0.994357909920476,-0.724884782435494,-0.206956392322545,972.964783368447,1.00800440117371
"eps_annual[8]",-0.505055547064961,0.0111976801771975,0.360989862835086,-1.23295039629186,-0.736101049356795,-0.4956815675424,-0.275419112476685,0.193147325029213,1039.28316979697,1.00375185867578
"eps_annual[9]",1.04125791660426,0.0140599897321416,0.457313209873036,0.140262234709016,0.737267671676964,1.03950838388623,1.33615771126218,1.95245765546881,1057.93134778551,1.00590715306783
"eps_annual[10]",0.272514798876866,0.00998935188343228,0.348715580646076,-0.430632735614423,0.0445385231307376,0.273303399979416,0.506259101241841,0.960269169041172,1218.61938039639,1.00210456346133
"eps_annual[11]",1.35109987234619,0.0157071173218654,0.494595124231028,0.364740044154655,1.01666915407841,1.35964993976709,1.67618478092142,2.33207205901644,991.531888781704,1.00340376715213
"eps_annual[12]",-0.154533590209179,0.00839177626602347,0.323325368358574,-0.791519440792816,-0.362616217477784,-0.151557945213128,0.0542473036335733,0.487437030131151,1484.47117464747,1.00064751482514
"eps_annual[13]",-0.0904428900788854,0.0105683067715058,0.356530301903544,-0.791540444924638,-0.31741192409614,-0.0865322502713773,0.138784146602214,0.618550065042035,1138.10431860981,1.00231098219181
"eps_annual[14]",-1.02775155637079,0.0122101671067219,0.413504978547866,-1.88691999879064,-1.27886800015202,-1.00916660245004,-0.749450976920315,-0.269074391694687,1146.88076812058,1.0045521734072
"eps_annual[15]",-0.387506339047732,0.0128329008717875,0.367678983840893,-1.17510910259918,-0.628288182436784,-0.368526568018157,-0.144752446469152,0.29953735404174,820.895612332034,1.00786891468351
"eps_annual[16]",1.03366026297319,0.0140479584635044,0.39974271607044,0.287993156814038,0.765409859549958,1.00559372310753,1.27738279702906,1.89453131061973,809.719669239026,1.0053080609957
"eps_annual[17]",-0.252218018493479,0.0106848248842364,0.328743881623507,-0.900550156569207,-0.461778811751185,-0.243769853947029,-0.0246890209059483,0.368294699846472,946.630601893767,1.01204575704683
