"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"tot_var",0.222726599823328,0.00183058410225491,0.0668867197734299,0.130260492614332,0.175435188098876,0.21009393775871,0.255422919467808,0.387007942756733,1335.05889057159,1.00073506878387
"var_props[1]",0.318910790179912,0.00543419643893266,0.110241812117436,0.132359307661048,0.240920455614795,0.308185313287478,0.385571988322177,0.563742643846719,411.549444433596,1.00406150881504
"var_props[2]",0.169609590689365,0.00222646624028665,0.111170024408359,0.0192008910378321,0.0846403367064738,0.148278253213216,0.233098556460038,0.432378363556296,2493.11994640437,1.0003586206521
"var_props[3]",0.0519921779299126,0.00156202244246154,0.0540088469748184,0.00319380628381894,0.0151491554089181,0.0335597239985939,0.0700532028837082,0.20378203280354,1195.51566946285,1.00516964046474
"var_props[4]",0.193672112784867,0.00283546115458599,0.094413505758862,0.0491175627002504,0.123599671875824,0.181901126716109,0.248157452365367,0.403548509443741,1108.71735195625,1.00017801157687
"var_props[5]",0.265815328415943,0.00536102604413592,0.0995804679253919,0.0972372722855971,0.192560619993018,0.257761995821057,0.33202341389592,0.481894681721812,345.026530670784,1.00517179207314
"nu_prop[1]",0.540733243465179,0.00292838443186787,0.229433643401218,0.109622026139699,0.370660564092712,0.550515857744059,0.723463260060401,0.932806587703492,6138.44013590001,0.999565579456919
"nu_prop[2]",0.675696075884931,0.0066322669569605,0.23813234957918,0.157212792334314,0.508080043406276,0.727328743286693,0.876479551961398,0.98382781809133,1289.17773551933,1.00477013652252
"nu_prop[3]",0.497072309388369,0.00472736617769131,0.22039005079909,0.0992150205039094,0.326922292812194,0.496460660116869,0.666742565396352,0.894513363287008,2173.42912564647,1.0002529899967
"nu_prop[4]",0.445226569501309,0.00608457675975229,0.195179945670769,0.0960414897205766,0.29874465505569,0.442768956967587,0.583223817261715,0.837641205594341,1028.98640515702,1.00294806964057
"slope_mu",-0.00294999781834339,0.00709978432345767,0.283780534522964,-0.591569256994098,-0.151180077017959,-0.00879719996442776,0.150615155077366,0.57998151012721,1597.62516559573,1.00054698579348
"eps_slope[1]",-0.0715141926607664,0.0108082099965513,0.503185710987833,-1.14081004746199,-0.338923828371723,-0.0556066768824138,0.188814572703567,0.961712506418298,2167.44981933936,1.00021672542625
"eps_slope[2]",0.145870847060366,0.019179247481022,0.726807895278826,-1.28146324609502,-0.230995004656171,0.0917213848461637,0.474063963784293,1.85193440257923,1436.07177482223,1.00828844578658
"eps_slope[3]",0.160038159346974,0.0128241798961623,0.575839974172295,-0.899720788914198,-0.147887225791094,0.114386557941868,0.423985403912055,1.4125220917681,2016.25016720723,1.00039450162233
"eps_slope[4]",-0.0544851978926227,0.00958208842147238,0.481384079673681,-1.0727003316573,-0.305488297165246,-0.0438566434196602,0.201129539988,0.912869323519408,2523.84743280512,1.00216759384111
"eps_slope[5]",-0.355488657975965,0.0125783992754995,0.566940540552136,-1.66267393241706,-0.660996342369056,-0.282687305126579,-0.0166030126823707,0.682326373978235,2031.53483722751,1.00191597055824
"eps_slope[6]",0.172090978860324,0.0110834770598213,0.514670346859841,-0.833216736823657,-0.118169586532903,0.139052295859794,0.439416462174185,1.31036654144374,2156.28538859003,1.00020183503168
"eps_slope[7]",0.149781111243451,0.0101574927122853,0.483639440794021,-0.834052942379838,-0.107003715496736,0.116667730728568,0.392077336770202,1.19862503301414,2267.09845975782,1.00068946283042
"eps_slope[8]",0.136240838535511,0.0124226142925133,0.525894031848752,-0.856123288548117,-0.160499362008701,0.0864370429228284,0.38867341626305,1.36748186283916,1792.13401225804,1.00097458051432
"eps_slope[9]",-0.0607663554513294,0.010608535398081,0.495701717230797,-1.11235506936041,-0.320449740070644,-0.0351847740600785,0.205211380323563,0.980828625266493,2183.38331460942,1.00041171560809
"eps_slope[10]",-0.294024714742949,0.0133076969925313,0.567622043939817,-1.60519125632326,-0.592593896941129,-0.226939077498356,0.0390288135003583,0.749956423783079,1819.33510266798,1.00358688340458
"eps_slope[11]",0.140602992291019,0.0144552192724452,0.577269114104526,-0.940443666571577,-0.164811914002086,0.0996310125990274,0.410356680549488,1.43056876479584,1594.8038518154,1.00237840818726
"eps_slope[12]",-0.0699049914644578,0.011491329762366,0.547993199493263,-1.34237518372849,-0.330830366207837,-0.0412464779144539,0.2197674173471,0.994332296972367,2274.10107118114,1.00047050973424
"eps_annual[1]",-0.310026068817174,0.0119423688365945,0.583172234496907,-1.53399336399856,-0.662525126110123,-0.278561256388506,0.0546696559109528,0.812107113088241,2384.58450099134,0.999784793673731
"eps_annual[2]",-0.826854926014482,0.0152987538145164,0.724698258206217,-2.40414332888977,-1.25603332399571,-0.774809286399932,-0.326461853441691,0.428965107010618,2243.89392536342,1.00043583157436
"eps_annual[3]",1.119231226891,0.0187057557145506,0.831753147189714,-0.309193347497701,0.540012178191485,1.05920686822604,1.62639000131957,2.99116492891145,1977.14439902217,1.00045701843993
"eps_annual[4]",0.168497320903948,0.0106821992017427,0.555418146538342,-0.892907013036915,-0.173125614678504,0.136953103118777,0.509732013606367,1.33455386404604,2703.45275807656,1.00071099596559
"eps_annual[5]",0.355655686026259,0.00967891619145893,0.518013294810549,-0.596937504632156,0.0249760613251712,0.319886635623418,0.659879168699356,1.50699433181869,2864.36496684545,1.00025898958868
"eps_annual[6]",0.516952588145207,0.0130338713368194,0.572250936854875,-0.464135817723215,0.146855201052901,0.466764297273286,0.823769087965236,1.74898050383354,1927.64104705899,1.00050321885164
"eps_annual[7]",-0.211647726068046,0.0100661829421929,0.506241664000259,-1.28521903074961,-0.498989786247382,-0.190644305008209,0.0953392864371726,0.754941512910734,2529.21723181439,1.00110364316747
"eps_annual[8]",0.341673429271603,0.0107308692066704,0.552361627672167,-0.693862993427884,-0.0132285813035097,0.316659856747044,0.675199374613844,1.51146761714038,2649.58098531913,0.999939514554121
"eps_annual[9]",-0.15582557643731,0.011209459225519,0.552979222737356,-1.34218116365507,-0.473157387318347,-0.115067112165908,0.191833449856665,0.874907267789042,2433.59499946355,1.00083955071493
"eps_annual[10]",-1.4508759111308,0.0224155305299066,0.841817846284188,-3.43726394640987,-1.88905792801107,-1.36323681664274,-0.890226813414411,-0.0780969891212739,1410.38672782827,1.00214199880143
"eps_annual[11]",0.0588740716953722,0.011773445829958,0.579232781142412,-1.12651909930281,-0.28261216345863,0.0635373066408924,0.415264230656957,1.23966093884971,2420.46654809039,0.999779718899937
"eps_annual[12]",-0.582842491762434,0.0119115176358182,0.590507944617913,-1.87743177695992,-0.936734102993539,-0.530493374674195,-0.184747858800528,0.429277432140027,2457.63449281395,0.999740075135566
"eps_annual[13]",0.267843249591766,0.0118460375788644,0.552111305689641,-0.787717257670874,-0.0856541457374128,0.245135735144385,0.607224467833746,1.40458476730382,2172.23630922047,1.00062009631956
"eps_annual[14]",-0.511725656567406,0.0127988132763409,0.59125204203863,-1.74448209647268,-0.858049399958923,-0.478890551550856,-0.122977319134375,0.577279048898422,2134.05643989423,0.999549995520134
"eps_annual[15]",0.279735914233443,0.0107429654501131,0.510283310897707,-0.716857614579358,-0.0384140101646988,0.258518831501015,0.587277191179168,1.33963876666373,2256.18325371349,0.999703254764984
"eps_annual[16]",-0.184560250127145,0.00971360696924003,0.522487869614561,-1.21986948458058,-0.512978875185337,-0.174328687008393,0.141355345407672,0.863967141273666,2893.28602865431,0.999826522897892
"eps_annual[17]",1.0581100634611,0.0163001550867029,0.790665946264789,-0.310882239466397,0.492067712899942,0.986288362635655,1.55807234969641,2.7697740292686,2352.89526401424,0.999992030239046
"het[1]",1.20551506704159,0.02410046062568,0.893053072870547,0.0613175527589648,0.543161727835637,1.03825314423044,1.6640082479562,3.45269004180797,1373.10532664913,1.00024352864077
"het[2]",0.70540047445715,0.0164450135341268,0.693527144809194,0.0169199235762334,0.21324781285736,0.502946368575335,0.963611154423074,2.55842421458305,1778.518789662,1.00237618324854
"eps_sigma_rn[1]",0.74521953948293,0.0150333125265393,0.861110186491187,0.0834411847270244,0.27742730171885,0.481783757922249,0.898945584915598,2.79769956636017,3281.01398353537,0.999500966448956
"eps_sigma_rn[2]",1.5892466395232,0.0303885246227193,1.80109031796344,0.158344457570641,0.571433904480793,1.05652252340889,1.91633843903197,6.48940575911096,3512.78647889121,0.999571234297898
"eps_sigma_rn[3]",4.00287485696959,0.0714366493735611,3.34287392230906,0.592183279524143,1.94005071267057,3.12920903757205,5.12532297181282,12.1478306176448,2189.76667303038,1.00048867077868
