"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Lewis River - fall Chinook salmon",2016,1760.56480591769,2207.93934271259,2469.2688140655,2757.26265191825,3440.73180029443,"Lower Columbia Chinook",2582
"Lewis River - fall Chinook salmon",2017,1629.78118747206,2038.28607053105,2264.52476880345,2519.51693865605,3154.78458279123,"Lower Columbia Chinook",2450
"Lewis River - fall Chinook salmon",2018,932.757136511093,1203.669738603,1357.14566708874,1551.01226054766,1992.22154092157,"Lower Columbia Chinook",1172
"Lewis River - fall Chinook salmon",2019,1334.11867398243,1665.51193268753,1866.89624092759,2099.14070291711,2694.8506165815,"Lower Columbia Chinook",1686
"Lewis River - fall Chinook salmon",2020,2192.40257480303,2895.77948822008,3300.28830864435,3742.3156769486,4728.98024769447,"Lower Columbia Chinook",4248
"Lewis River - fall Chinook salmon",2021,1911.96543399814,2362.22120956811,2652.45468508428,2994.46996565396,3883.20225460375,"Lower Columbia Chinook",2270
"Lewis River - fall Chinook salmon",2022,1877.81145417677,2413.55312831267,2764.31996450049,3120.4168797586,3981.6660912975,"Lower Columbia Chinook",3482
"Lewis River - fall Chinook salmon",2023,1899.33686189644,2513.61850662647,2893.91677970899,3339.20829456194,4668.35250276828,"Lower Columbia Chinook",2470
"Lewis River - fall Chinook salmon",2024,1519.01867937196,2396.90488274589,2943.68371940206,3607.22375383705,5924.50074092883,"Lower Columbia Chinook",NA
"Lewis River - fall Chinook salmon",2025,1247.70455461747,2297.11753802128,2978.46357664218,3900.24622182553,7012.53569990243,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",1999,55.8558119332489,4018.78252164306,21509.3690440633,126451.301958509,9254338.94837894,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2000,67.4938272306609,4295.1413034635,21060.4648580549,115422.909925771,6638960.68287182,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2001,93.8403686850267,4490.58276088366,20115.3584748052,103626.122923475,4654663.63069638,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2002,114.003796199291,4641.09630909057,19602.1930556201,93073.9049636697,3181616.80642381,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2003,139.552986795129,5033.82299854125,19704.5406415663,83763.973779821,2569656.40437951,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2004,172.798732798731,5419.29333506269,19803.4139527279,75190.3332807143,2162039.59229293,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2005,214.977616199147,5688.68298526214,19488.6769537041,67844.6307545205,1646367.85349755,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2006,274.653440839449,5856.99552969558,19114.1068514627,64429.7129065287,1252063.30984544,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2007,355.078422869662,6010.34626488622,18211.3683975029,57131.165054479,890750.476528028,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2008,481.244161912234,7165.28835181516,20129.620170208,57143.9778873864,821675.371070959,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2009,609.000163210219,8255.32028269786,21672.6534271024,53874.2947598838,699762.995719212,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2010,705.635490147847,7465.71292745823,17384.6081844888,41003.6509114966,416969.248155812,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2011,988.459269380596,7582.22590866986,16820.2067889892,37037.9955860756,339504.833010572,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2012,766.380720174471,5597.88716990546,11968.4089829543,23934.8261539572,182857.433860254,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2013,1992.17029335226,11903.6302885496,23914.5054571419,47087.7798265428,278986.249351519,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2014,1927.94834815595,10971.0798733856,19808.9988032401,38240.7902006458,182075.071116952,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2015,2784.56917145386,14121.8587950665,24787.7089747639,43728.8719725094,193832.189783461,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2016,2575.94722941202,10676.0285424399,17664.2897663716,29420.5508875533,115656.53547587,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2017,3486.66100188018,10299.7895268056,16277.2340235445,24348.1600177646,75036.393416604,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2018,3032.54420549519,7144.83470869975,10068.4820934494,14073.8555905582,33245.707194141,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2019,7991.04490770471,10835.9728946176,12622.7921022285,14658.4675501508,20744.9174012618,"Lower Columbia Chinook",11863
"Lewis River - late fall Chinook salmon",2020,12928.0112008943,18063.0791619867,21152.4919933269,24604.8509720054,32785.346721581,"Lower Columbia Chinook",25915
"Lewis River - late fall Chinook salmon",2021,9138.97182824079,12532.9968269347,14602.6596951961,17098.4052679156,24638.9751737559,"Lower Columbia Chinook",12624
"Lewis River - late fall Chinook salmon",2022,5366.29382183257,10676.0158899017,14156.3503667697,18401.1020104871,36883.4800628891,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2023,4206.32461980452,10580.5420325695,15433.0591314701,22378.7845737138,54394.4992620305,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2024,2841.10310224528,9389.7888846207,15100.351045738,23478.0567231285,67738.6861359565,"Lower Columbia Chinook",NA
"Lewis River - late fall Chinook salmon",2025,1902.30107240779,8223.12713664797,14390.3132447486,24642.2529213558,88273.3928809653,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",1999,305.143431529618,1521.48982100894,3599.21186602266,8496.6261772298,48154.1602966528,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2000,364.41870518777,1672.88775294289,3694.32404365147,8229.31967577869,40231.1671107496,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2001,435.16641992361,1788.46327980871,3752.03904422203,8036.11491744631,36438.5725406902,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2002,509.522683412132,1945.97328763513,3884.10296804728,7766.39632126942,30296.6519347105,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2003,642.87450932789,2123.22216723805,3984.19902668861,7630.59766834838,26903.3275978056,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2004,801.097678803995,2283.56907657859,4039.9670773769,7355.74141459943,23239.5159078418,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2005,910.418644896969,2477.20583258089,4112.92696638672,7126.50624938273,21113.6540392873,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2006,1041.13513696446,2679.63228781533,4252.89978601559,6976.21076028174,18123.2916843361,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2007,1194.15412043115,2894.26825142192,4434.66509107109,6822.95489486343,16915.774203592,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2008,1770.15660623172,3710.07157040479,5139.24738428806,7336.68899640129,15327.1314690134,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2009,2681.45291264631,4505.33539704812,5815.67271215951,7507.79246302519,12779.8545460455,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2010,3248.56645930804,4325.14217993312,4938.77728254679,5581.25526488752,7480.49982385479,"Lower Columbia Chinook",4978
"Lower Cowlitz River - fall Chinook salmon",2011,3429.71525604738,4439.32284319102,5017.25548163972,5623.909474063,7127.37703048603,"Lower Columbia Chinook",5522
"Lower Cowlitz River - fall Chinook salmon",2012,2473.4732285784,3056.86859879202,3415.85681369132,3831.15580991228,4891.36283255991,"Lower Columbia Chinook",3143
"Lower Cowlitz River - fall Chinook salmon",2013,5207.49217285561,6422.03470546204,7156.27701234663,8037.74334053267,10065.3365157924,"Lower Columbia Chinook",7273
"Lower Cowlitz River - fall Chinook salmon",2014,4520.87668304484,5592.41173092197,6240.76845318315,6919.23921894663,8767.61311052863,"Lower Columbia Chinook",5742
"Lower Cowlitz River - fall Chinook salmon",2015,5832.35555797838,7312.74309012306,8113.25191482434,9036.32843377989,11504.2836253554,"Lower Columbia Chinook",8073
"Lower Cowlitz River - fall Chinook salmon",2016,4488.47516509773,5584.3693138835,6229.58549216289,6913.8316580738,8691.46018251651,"Lower Columbia Chinook",5746
"Lower Cowlitz River - fall Chinook salmon",2017,4459.06150705963,5598.28079328889,6262.60472220391,7011.73578542441,8823.64977060474,"Lower Columbia Chinook",5746
"Lower Cowlitz River - fall Chinook salmon",2018,3208.23429852988,4238.56201327055,4872.36369094125,5560.83625262711,7119.65189046175,"Lower Columbia Chinook",5796
"Lower Cowlitz River - fall Chinook salmon",2019,4526.46868029907,5933.90694199391,6756.86757587279,7692.11164696923,9965.74483630036,"Lower Columbia Chinook",8721
"Lower Cowlitz River - fall Chinook salmon",2020,6849.98910736936,8653.54907423464,9718.79238895302,10922.6777869115,13932.4256670409,"Lower Columbia Chinook",9034
"Lower Cowlitz River - fall Chinook salmon",2021,5717.50060469932,7240.73124653179,8194.63460287924,9270.88747200368,11917.1972338374,"Lower Columbia Chinook",6376
"Lower Cowlitz River - fall Chinook salmon",2022,6139.55149286873,7767.48125265532,8690.85255627361,9729.28856393501,12273.7471171963,"Lower Columbia Chinook",8623
"Lower Cowlitz River - fall Chinook salmon",2023,6947.68275730198,9383.05615231896,10864.9288327511,12395.7079549532,16136.2381264334,"Lower Columbia Chinook",12747
"Lower Cowlitz River - fall Chinook salmon",2024,5893.08063113146,8964.27283416306,11051.4059046244,13423.4502172032,20670.2458719927,"Lower Columbia Chinook",NA
"Lower Cowlitz River - fall Chinook salmon",2025,4883.69389814422,8605.67375692114,11202.3468939341,14632.3924312624,25029.7673093283,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",1999,1.88733753276896,48.092280702733,218.184851630204,1033.75443501085,37074.0519398479,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2000,2.52405747933575,46.9253344280169,211.841280001449,941.720605488441,22582.1428176425,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2001,3.44516826882529,50.4870041073676,200.089787938739,837.833348114902,17836.8777470744,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2002,4.11668536744863,55.042696489114,195.92747846915,748.938299749982,11435.5753159009,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2003,4.75346553523047,59.169195403053,192.367900773339,669.187475914079,8667.49329814081,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2004,5.89257148166961,58.6323568225999,183.301979906231,589.865226621073,6352.94036252775,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2005,7.58573099547602,65.7970331640779,180.975416345249,505.6120535183,4600.75473546138,"Lower Columbia Chinook",NA
"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",2006,9.95609905999254,69.0419926210729,173.884785217348,434.990813578648,3298.62203936269,"Lower Columbia Chinook",NA
