"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"tot_var",0.56939752589837,0.00357701113477709,0.146875389650397,0.359529215217672,0.46369592437683,0.54396559091832,0.645610071641861,0.918047409877854,1685.99964728665,1.00002990027841
"var_props[1]",0.0728123442062188,0.00116272701644211,0.0355453748741857,0.022791624448592,0.0474113266852632,0.0665681779169215,0.0908901447210634,0.161723673583365,934.567491971746,1.00019463583273
"var_props[2]",0.165696344317324,0.00153503972547568,0.104314603028625,0.020661169849724,0.0839866724756551,0.148765737702925,0.228871872923821,0.410744173857655,4617.96865883218,0.999952131755064
"var_props[3]",0.029682954850606,0.00206278324681075,0.0417153078283043,0.0010267108474557,0.00532172222021229,0.0133074521849342,0.0352237778463336,0.151233712013478,408.962714020488,1.00681932251355
"var_props[4]",0.331016142867496,0.00207998931951574,0.08822094913672,0.176731375676572,0.267987832896956,0.326384647459226,0.38834997723112,0.513569327132819,1798.95890245651,1.00158068084099
"var_props[5]",0.400792213758356,0.00285531199517976,0.0936828136110079,0.226999454687905,0.335233642511075,0.397921535030573,0.463026798655525,0.587975296862758,1076.4967216365,1.00201330227827
"nu_prop[1]",0.539694327193302,0.00253197383863824,0.227339227558905,0.114613075307045,0.359404765094229,0.549106255316885,0.720620762058414,0.924464276289917,8061.76866813051,0.999268873608798
"nu_prop[2]",0.796137337718831,0.00974304665849792,0.214415610810304,0.243402616983807,0.685751217556389,0.879460086014752,0.963012682926628,0.99558381067398,484.309779180933,1.00325673229745
"nu_prop[3]",0.340260112199432,0.0029188776054086,0.180773546307677,0.0509611035120675,0.198103677481549,0.322615503617318,0.462440431192729,0.726955351603379,3835.64130400473,0.999260570982884
"nu_prop[4]",0.529123085163369,0.00258438715372846,0.123898839531174,0.278361397599227,0.446329757232213,0.531598755845747,0.614561291129766,0.766066542026456,2298.36674972029,1.00030276731165
"slope_mu",0.0739480797637064,0.00630432737793963,0.296587229470929,-0.509141107262607,-0.100837889925687,0.0675525122397502,0.239710699361191,0.693268587842833,2213.23423348979,0.999710979941965
"eps_slope[1]",-0.0538784069471226,0.00634377936561367,0.396124552941156,-0.931729684269541,-0.207336905215598,-0.0296945401586595,0.115565934387148,0.770821863011939,3899.12702872343,0.999738266993825
"eps_slope[2]",-0.0996106577564011,0.0076135243065251,0.420411711748038,-1.07602057277432,-0.267756628721866,-0.0594817572938597,0.0923237298984106,0.713883627741595,3049.14540328537,0.999428646150047
"eps_slope[3]",0.232422936852616,0.0104998033028446,0.523322859742636,-0.654834605957865,-0.0295459850270231,0.140349135564049,0.419776132413476,1.51485456402406,2484.14581900986,0.999769466770035
"eps_slope[4]",0.901177553785953,0.0316323479417569,1.06302840432089,-0.433509875430508,0.14497707100319,0.645321382683234,1.38496414516548,3.54979689652804,1129.34564153693,1.00244014246695
"eps_slope[5]",-0.0127682392528245,0.00651289799557055,0.424366233860325,-0.978884909719066,-0.181854190358332,-0.000927160629591961,0.168568827629112,0.874611604398743,4245.54147887146,0.999567945298609
"eps_slope[6]",-0.0798225800648973,0.00577653275278175,0.342011056734033,-0.855842916479754,-0.224885205309773,-0.0547608951421945,0.0794939222634185,0.626233967250156,3505.46643092265,1.00097011868601
"eps_slope[7]",-0.0559771542378231,0.00633126589024104,0.370126652300258,-0.91961279794833,-0.202455901065381,-0.0330848547537765,0.111118597508872,0.675787316241123,3417.58726669108,1.0004426137893
"eps_slope[8]",0.0997689530184195,0.00685620908918567,0.423729694166668,-0.700653763933043,-0.0918714128012895,0.0523292189964498,0.263089180739375,1.09568504103941,3819.52794813892,1.00024718860238
"eps_slope[9]",0.0148373420693956,0.00625540514340938,0.400392786688376,-0.853302471561253,-0.156043360706132,0.00848432609343184,0.176980263405263,0.888137351126899,4096.95886871618,1.00070966638441
"eps_slope[10]",-0.166396113812023,0.0076811887692682,0.453034962495792,-1.21442436731633,-0.356388261770447,-0.0947191862303731,0.0553189311024171,0.677588071949277,3478.616579561,0.999405633250438
"eps_slope[11]",-0.0224372583917542,0.00727571358353632,0.453683171337586,-1.02979777907215,-0.196005853152737,-0.0116876758565738,0.168055460104295,0.943033597116662,3888.24974057419,1.00110324246257
"eps_slope[12]",-0.106399785960402,0.00604010620496744,0.353161871339776,-0.893137621884498,-0.256258188769777,-0.0689445663410343,0.0581077485869202,0.581312672418983,3418.68013775256,0.999731112900945
"eps_slope[13]",-0.320755621171284,0.0106357908105057,0.421824013010753,-1.32502113634732,-0.518252246658184,-0.247498564042773,-0.0607502464403406,0.324955626721602,1572.97936117539,1.00221386023205
"eps_slope[14]",-0.0685350755361545,0.00941972538079117,0.574808605467625,-1.3255812939792,-0.279414222833524,-0.0371264847897361,0.154384160164758,1.10365894723597,3723.66016886212,0.999703524200021
"eps_slope[15]",-0.215360661857752,0.0100091485270966,0.555960508407327,-1.52555066228332,-0.431845767113452,-0.125344273513104,0.0571350324557799,0.760158603759223,3085.27314585404,0.999599046876816
"eps_slope[16]",0.105424857838982,0.00751929991915902,0.391229059428921,-0.665964677037964,-0.0683376357579606,0.071211978224257,0.261433128377608,1.00429127543033,2707.11930345881,0.999392913497161
"eps_slope[17]",0.532039580720849,0.0184287399627032,0.602810033486997,-0.236743838903223,0.153993514779731,0.382504289014915,0.783177616608497,1.92846192234615,1069.96521948965,1.00286043130153
"eps_slope[18]",0.0198823118458169,0.00645327920374359,0.357888247284245,-0.740587401385946,-0.132545537787559,0.0147545765974179,0.165294405499828,0.794756306892635,3075.6291098965,1.00019596870999
"eps_slope[19]",0.0337224062169378,0.00595195517492783,0.375772717943174,-0.781869182717374,-0.120571920998247,0.0264054284837217,0.189596587355203,0.834521509576472,3985.94395940253,0.999785949478534
"eps_annual[1]",1.3601529958527,0.00860123189830149,0.458277272729124,0.556234229385593,1.04180997570895,1.32973379898486,1.65238466062935,2.34768993925733,2838.80346101632,1.00192934111075
"eps_annual[2]",0.844820675352564,0.00679460593218372,0.41642258432109,0.0972113679339598,0.557278624063952,0.816127438197546,1.11148583950729,1.72245054632869,3756.12470171215,0.999946373340129
"eps_annual[3]",-0.193901196607298,0.00620740516632995,0.416077317885701,-1.00797424276918,-0.461968724887128,-0.185201088665166,0.0660672225623085,0.605135133101564,4492.91182796545,0.999068693148935
"eps_annual[4]",-0.682977196756448,0.00747473478567664,0.430562638040965,-1.58436604501712,-0.959412567339289,-0.665331871971497,-0.389139615768204,0.114961494009434,3318.03610079286,1.0004727117402
"eps_annual[5]",0.576566427131228,0.00644013851427578,0.416465055535326,-0.20801070523398,0.293963129118319,0.566286827437054,0.841605434125684,1.42619636789755,4181.83330465864,0.999281531680562
"eps_annual[6]",-0.365129376046176,0.0058414686760506,0.383852192359266,-1.11297238512597,-0.615560515727252,-0.364715042109805,-0.114213781884119,0.387285999276769,4318.01300904965,0.99920355175507
"eps_annual[7]",0.596606281939584,0.00609690498468841,0.37479750104433,-0.0998177915506924,0.346923033272538,0.587487938075376,0.826963620521396,1.38531725717768,3778.97935439774,0.999950478305549
"eps_annual[8]",-1.25740444121565,0.0073058147054096,0.425648703724789,-2.13191474084445,-1.53620862484505,-1.2368100428052,-0.962656940678123,-0.477581273049986,3394.4180168672,0.999396408907937
"eps_annual[9]",0.582040360837328,0.00654983400573365,0.39672727594373,-0.164701751768935,0.315061498509676,0.565311431936595,0.837865924865642,1.39234992682923,3668.79574067464,0.999803118939856
"eps_annual[10]",-1.68188761241996,0.00868113912714253,0.467246636578055,-2.6942393818767,-1.97068665393514,-1.65836842599666,-1.35768030447088,-0.847664206980692,2896.93622720289,1.00009528055318
"eps_annual[11]",0.262315632843922,0.00526506223857648,0.349726801528888,-0.424386934089078,0.0296566889900769,0.259477528812609,0.488835361950307,0.990097216735599,4412.15553215789,0.999704638030105
"eps_annual[12]",-0.435136111199289,0.0055877638594529,0.34696049228081,-1.12384242503838,-0.663320831638283,-0.427462648156404,-0.201338797093929,0.214863623062435,3855.52889119589,0.999366952675132
"eps_annual[13]",1.79448805791001,0.00904605413374311,0.459249595682774,0.98073917267597,1.47644159790785,1.76200499466518,2.07746755832023,2.78589639097443,2577.38442981897,1.00053073354465
"eps_annual[14]",-0.759448236973562,0.0065421503844043,0.374942006782108,-1.55017918399713,-1.00152273616242,-0.737839863190162,-0.504510897379415,-0.0731058975415474,3284.63527744328,0.999418015191624
"eps_annual[15]",-0.719704143774067,0.00619778788148358,0.369993953709422,-1.49613156278628,-0.953742218989848,-0.69690400247182,-0.465017035755108,-0.0335117486731411,3563.82062702147,1.00053848268185
"eps_annual[16]",0.501870863455041,0.005717477069095,0.366709750556684,-0.175677714427297,0.257914975355367,0.485412197707914,0.732164804582032,1.28227457782216,4113.73254416717,0.999631148814213
"eps_annual[17]",0.82890114663716,0.00659521103767481,0.372106555792139,0.138972537160148,0.575600781752616,0.81466128561,1.06260415638917,1.58957891212897,3183.29765378046,0.999987366832586
"eps_annual[18]",0.203056099290574,0.0051383308368861,0.339472898781393,-0.450378148479293,-0.0224332123177612,0.195798183640539,0.424362272263616,0.892947079793907,4364.81751184597,0.999374934590684
"eps_annual[19]",-1.28557168580944,0.00767017999557568,0.423449931739233,-2.2009937037979,-1.55199858685662,-1.25010901679548,-0.992219501229827,-0.535597184903349,3047.84602611341,0.999365995431708
"eps_annual[20]",-0.422919324612479,0.00618704552965007,0.37322685058349,-1.18304623191831,-0.663078880587972,-0.408855105295858,-0.166331635901346,0.262201754953609,3638.97553898938,0.999423823086762
"eps_annual[21]",0.311721779164365,0.00556279856426149,0.370267436261116,-0.364663126852469,0.0599667166871695,0.303140817610306,0.55306901689833,1.09198295095241,4430.41460718673,0.999966569288023
"eps_annual[22]",0.0896915000013244,0.005666775486673,0.390051772932319,-0.668951480232951,-0.166617727920987,0.0821285712418671,0.34244935298867,0.882225204665945,4737.75391777828,0.999301132613621
"eps_annual[23]",1.00484483002668,0.00715963747143446,0.438398202029456,0.211525564004079,0.703270282462146,0.983384054119949,1.28894441300746,1.91469415031627,3749.34551504644,1.00014199617927
"eps_annual[24]",-0.926045281630472,0.00700802635472072,0.455936313080322,-1.88014517405591,-1.20385000232915,-0.906518087058799,-0.609664942428388,-0.108850027328652,4232.69439616327,0.999326074996071
"het[1]",2.4276705808519,0.0483036796476086,1.5343843470662,0.165041905880582,1.29676346040621,2.22894777336522,3.27733170457521,6.09940461899453,1009.03885052676,1.00114281322197
"het[2]",0.628977010192374,0.0114136755205779,0.634463632328687,0.0134333919335356,0.178004623655673,0.436426169757874,0.883873931201182,2.3097968483166,3090.02805730238,1.0005259834988
"eps_sigma_rn[1]",0.937332411703261,0.0128808647436179,0.785673207870212,0.147891738016586,0.430524688056044,0.725757459067814,1.18104207782649,2.98058371773055,3720.43607927309,1.00069452180704
"eps_sigma_rn[2]",1.18711126415735,0.0199614757569419,1.19878676897796,0.149448892048989,0.469507638923173,0.85214783324461,1.4993789709257,4.03699358054095,3606.60508522077,0.999542113810047
"eps_sigma_rn[3]",3.02196455931739,0.0431952503858028,2.45311641691175,0.443122202151898,1.44448863467928,2.38691133541476,3.86542093336484,9.0951283134657,3225.25699809632,1.00041380182632
"eps_sigma_rn[4]",2.99728466162126,0.0576002595158555,2.76674264018939,0.282234875395786,1.23034384223881,2.31004535244321,3.90207258094479,10.0055424962909,2307.21808080521,1.00237626934142
