"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"tot_var",0.313146444496955,0.00412624511769374,0.0871739734948908,0.19765712372896,0.252938502414465,0.295128933519758,0.350581579568021,0.520039275874195,446.337767948065,1.00667999429285
"var_props[1]",0.247280391328497,0.00630623840866915,0.0965753597088495,0.0916714954166664,0.175882734904724,0.236611527900212,0.304028415498729,0.470990445853375,234.526486963405,1.01569789003688
"var_props[2]",0.171048997639026,0.0023655229337744,0.111465575721595,0.020379354896262,0.0865223798543937,0.14835365833815,0.232789358359575,0.439317587641097,2220.37946029074,1.00219523364774
"var_props[3]",0.0313067359505567,0.00167752130325997,0.0439621254644909,0.00101576961305288,0.00550516520583912,0.0144118114012072,0.0374675789135498,0.162828831199557,686.78574853651,1.00322664708937
"var_props[4]",0.25448366976827,0.00273246821411967,0.0870908000823021,0.113957638889363,0.190493670887425,0.244423386282065,0.309280400960555,0.447038850300829,1015.86108361688,1.00528688580435
"var_props[5]",0.295880205313649,0.00654722718159643,0.101648102769942,0.12137589973439,0.219143685240454,0.285954866391486,0.364944973620818,0.511621520161976,241.037010730541,1.00937088880459
"nu_prop[1]",0.542475759080507,0.00309011827217637,0.22566359575376,0.111509444856574,0.366307934646479,0.554918506750899,0.716463225719968,0.929271235214306,5333.01498263247,1.00004188536334
"nu_prop[2]",0.744246300536749,0.0107461547287607,0.237585375334368,0.178617773972452,0.584165150022484,0.826529594164794,0.945546261351408,0.994547712965646,488.802286717982,1.00809516321257
"nu_prop[3]",0.430510175905596,0.00652145250333914,0.201640784406951,0.0781274695692492,0.276245573972765,0.423170367602392,0.575479950367841,0.811021597936511,956.022437781212,1.00487849186646
"nu_prop[4]",0.490420066982837,0.0138683690390986,0.192320871203652,0.131104109372355,0.356334252245041,0.48342888480948,0.62267129066732,0.906705591201785,192.310083207848,1.02338132508509
"slope_mu",0.154906925106936,0.00636230939537406,0.27349135751785,-0.359709063267901,0.000574915701874283,0.138043905638705,0.29403712116209,0.78602880998728,1847.81140928551,1.00005941239228
"eps_slope[1]",0.00383021061936975,0.0163082140207949,0.470349172673858,-0.990299036912831,-0.21524046451826,-0.00337994795222177,0.214517259358009,0.987372721976445,831.817330340158,1.00312724468474
"eps_slope[2]",0.113764691488604,0.0110133892530997,0.489730208822491,-0.829899381988959,-0.11018340241041,0.0746489536315678,0.341966184071223,1.17890441229103,1977.29655727217,1.00256205513007
"eps_slope[3]",0.0223333622585807,0.0223390385384975,0.501080866052946,-0.955166471485622,-0.189984400546721,0.00309440601277164,0.224521961796231,1.06332989475686,503.13749598277,1.00916698646395
"eps_slope[4]",0.0881858102136546,0.0202770153712,0.45684163681969,-0.820505707692628,-0.125552571695831,0.0505091085278784,0.272751493750462,1.10678449324457,507.601967792096,1.00758335476938
"eps_slope[5]",-0.0564613874737557,0.0122888692122704,0.481008086399368,-1.09606854415673,-0.255254523024065,-0.0416257120520384,0.143076150054833,0.875562549411306,1532.07812135591,1.0008737815886
"eps_slope[6]",-0.086017422794083,0.0322752231364584,0.597588136266787,-1.66903338357023,-0.3103578353137,-0.0288645606144777,0.186223402245366,1.06743431884,342.819428845101,1.01737868112275
"eps_slope[7]",0.105969986982957,0.0142266241498984,0.574928606836254,-1.05058390876073,-0.152043087562823,0.062416765393711,0.374746335580121,1.37824999689777,1633.14264990647,1.00099871752558
"eps_slope[8]",0.00734944706698083,0.00953741466212427,0.440472350751928,-0.877652153143636,-0.217713266948733,-0.00208130289154168,0.204809141243527,1.02228612750556,2132.92691333207,1.00026288231139
"eps_slope[9]",-0.115029661699048,0.013751493317172,0.490316890885772,-1.17653340991715,-0.342672134437853,-0.0724193279177385,0.110250757086716,0.867452813046595,1271.31738155764,1.00224060824897
"eps_slope[10]",-0.0378688229521054,0.0121122221767299,0.514018043059425,-1.21254044102348,-0.26291669052769,-0.021500495596019,0.19499124330357,0.956289405485937,1800.98074896676,1.00282139699056
"eps_slope[11]",0.187628488753939,0.0154663439651809,0.624211596325608,-0.949801941387282,-0.112732490774315,0.100386712590773,0.444067334987525,1.65241897221117,1628.87716903103,1.0031016583905
"eps_slope[12]",-0.407838820926425,0.0163974713692224,0.625941094064863,-1.92701953067202,-0.705158170414611,-0.283205013126233,-0.0227627844748167,0.578340063205056,1457.17988211859,1.00328491516291
"eps_slope[13]",0.0988827090642224,0.0102477656292232,0.484468078700289,-0.860657086923439,-0.115970803462187,0.0666712372501601,0.316937957980754,1.14266304503795,2234.97137507258,1.00106839671505
"eps_slope[14]",-0.0170540305627326,0.0507928168684825,0.600647049577264,-1.42017714876297,-0.216716703597662,0.0102876993817904,0.234329263262965,1.13984064186472,139.840864155727,1.02952050076607
"eps_slope[15]",0.0651504315813006,0.0186442107095131,0.507920780024133,-0.980280221646971,-0.16094302800851,0.0257383040345358,0.25977802975402,1.1753894280442,742.170959900726,1.00441052722364
"eps_annual[1]",0.28079640306191,0.0151363290818805,0.512437223859357,-0.669142086269763,-0.0625162259583999,0.277671741642125,0.612417317894064,1.31306288244337,1146.14672283615,1.00208398434166
"eps_annual[2]",0.561081143367638,0.0102992998013102,0.534400369747253,-0.439827264373493,0.220327381778209,0.54131236475685,0.889944322798632,1.71771587121595,2692.26682414103,1.00035913874277
"eps_annual[3]",0.648779073675547,0.0113445001585793,0.515504265053683,-0.258177390029575,0.279507618370146,0.612845773074686,0.969451097544401,1.76977864366016,2064.87513483449,1.00121876114937
"eps_annual[4]",1.00681259951476,0.0121550408601963,0.536131824115207,0.0566987824508527,0.618243414230578,0.968681269890056,1.34905716400266,2.16426293186006,1945.49593692613,1.00161105027473
"eps_annual[5]",1.25525174654857,0.0120337464709067,0.57435282343533,0.241159313556698,0.856946444044332,1.21199317825388,1.61240316172629,2.48059423640826,2278.01094176811,1.00072453424427
"eps_annual[6]",-0.319315362791229,0.00894368283905507,0.464156038710444,-1.28391023418192,-0.609613338104013,-0.298680272517445,-0.0153805643669678,0.545364730591297,2693.36511248248,1.00092767511327
"eps_annual[7]",-1.43055534128624,0.014616573057867,0.625156771797299,-2.81138282797216,-1.80559330158171,-1.38804373084668,-0.998515680739626,-0.325655875755516,1829.30767495731,1.00284035913509
"eps_annual[8]",0.139141395215987,0.00882245488092342,0.459030630273243,-0.798828429811012,-0.142734405220368,0.145464694163567,0.423989303325482,1.06116772745512,2707.10088194926,0.999588493151377
"eps_annual[9]",-0.318187602510187,0.00767170461566101,0.420859727535873,-1.1888790261656,-0.594132180960561,-0.311586327494488,-0.0431050093852869,0.488027633744186,3009.47675884229,1.00160708612987
"eps_annual[10]",-0.23632851845355,0.00727237958249136,0.413049478239731,-1.06190871569917,-0.49570863613897,-0.232612639303769,0.0340270534224893,0.600054924428915,3225.90131914195,1.00065177306712
"eps_annual[11]",0.259681464349531,0.00903160719649067,0.436788013137329,-0.578470249093208,-0.0215899179533415,0.253628679657038,0.528892652975008,1.11875707882699,2338.89831470834,0.999969614229014
"eps_annual[12]",-0.340371303585044,0.00859970542354299,0.445446439194676,-1.27496722220001,-0.627425200511377,-0.327714626784856,-0.0301848272680771,0.507208003211679,2683.01952479489,1.00154327897211
"eps_annual[13]",-0.109780895078018,0.0086093314626826,0.436102196031509,-0.999831312575341,-0.38713812462363,-0.0979106304091272,0.182910107333023,0.720640201209605,2565.88796600242,1.00009681473956
"eps_annual[14]",0.139560129689875,0.00823239782590194,0.43135324997178,-0.715185516430988,-0.139470133547461,0.135067021548946,0.408220642373296,1.01218327056279,2745.44944168971,1.00003935013341
"eps_annual[15]",0.494057133082788,0.00987518948191309,0.466643664949266,-0.349751958117733,0.18200941679484,0.461588329657183,0.787513096502319,1.46698923044261,2232.95449978837,1.00019517460411
"eps_annual[16]",-0.988121767252965,0.0139311179554565,0.527398301185561,-2.13135200883684,-1.31878448614678,-0.963286617955407,-0.631792349589511,-0.0670209704062961,1433.19575853071,1.00232783900891
"eps_annual[17]",1.2545312521198,0.0144448664122089,0.50891300080106,0.332149271364955,0.889016483208764,1.22443551537015,1.57498096629246,2.32989674807938,1241.25220101391,1.00197813698394
"eps_annual[18]",0.00439352381494023,0.0063311627148223,0.379818689449225,-0.747532169107053,-0.229933666051226,-0.00252829122647467,0.244719123651318,0.769524163524979,3599.03202601472,1.00002790422628
"eps_annual[19]",-1.78741987266446,0.0147069852535825,0.642916637235151,-3.18576024456813,-2.18735313085175,-1.72541178923685,-1.36006635482438,-0.663884641567853,1911.0058433635,1.00101411442404
"eps_annual[20]",-0.0835338426668154,0.00835608566463043,0.442793176911993,-0.979020951297064,-0.374614875561822,-0.0577024934899242,0.209367331634597,0.755419178464476,2807.9933375753,1.00038862162079
"eps_annual[21]",-1.88820140744351,0.0161290708894864,0.643745557946294,-3.29940268047085,-2.28858887255884,-1.83770408924879,-1.42577758714472,-0.771104698716458,1592.97804108976,1.00221644681459
"eps_annual[22]",0.37555365696805,0.0099685669978084,0.465846640643055,-0.532044456738672,0.0656097781118453,0.349106581724712,0.676146699669839,1.33004669460674,2183.83826753768,0.999783401654872
"eps_annual[23]",-0.608601275092363,0.0129281017145551,0.520230768749432,-1.71685317392097,-0.942983928011243,-0.588235615486236,-0.254819999013903,0.362853908191914,1619.28222545848,1.00557014135031
"eps_annual[24]",0.192255916669785,0.00979242806080278,0.531298644296496,-0.83586689421586,-0.148287664805022,0.158402467409424,0.521732046240947,1.3007378812011,2943.72093193528,1.00105324361863
"eps_annual[25]",0.357974328059519,0.0114849550749102,0.555136764132292,-0.681183909651272,-0.0251646052165963,0.322362662185692,0.706165243560841,1.52875341121661,2336.36869088312,1.00104302094435
"eps_annual[26]",0.256227084871138,0.0104011939081151,0.648944520056988,-0.978914313627729,-0.146825337607009,0.224880145502798,0.656274509371958,1.61353904905922,3892.68044106628,0.999292799802442
"het[1]",1.22681060957048,0.0338593651513719,0.808118478500423,0.181603184477481,0.647830216904948,1.06821721904077,1.60557001047693,3.23610745693084,569.629474398094,1.00454287548682
"het[2]",0.533612180259756,0.0122098725316027,0.523094025681965,0.0124589914488135,0.168154266800011,0.376711159617324,0.73749444057771,1.89694819286261,1835.427607327,1.00237156554935
"eps_sigma_rn[1]",1.2356377643639,0.0246535696987946,1.14668432649089,0.180070194754944,0.532867657139882,0.912487406897192,1.56661221715755,4.18102285679428,2163.35668320013,1.0015370086249
"eps_sigma_rn[2]",0.743951677044921,0.0118809905587512,0.642584531537501,0.121872586649816,0.343965502003238,0.568002519474965,0.938259463382973,2.39064036991666,2925.19776039386,1.00029488761443
"eps_sigma_rn[3]",1.47627580449067,0.0211811723073883,1.18005215230921,0.239911261538564,0.721278051767438,1.17079834870918,1.87774091217353,4.52406092356937,3103.86208816673,1.00067655779103
"eps_sigma_rn[4]",0.767324475645592,0.0129717893919832,0.709973223466287,0.120896754478483,0.352155600870061,0.565019579919468,0.948745706709982,2.5620820426845,2995.60234244734,1.00062163490065
"eps_sigma_rn[5]",0.823976671525061,0.0167485591356812,0.83549040988297,0.105944048092743,0.327783412771779,0.598945767801301,1.02209481470482,2.98001178367736,2488.44494355583,0.99969183441284
"eps_sigma_rn[6]",0.935493697619486,0.0178412090634219,1.00411618971288,0.094183179565444,0.344861062014593,0.62826716304207,1.16164177866101,3.54038112045712,3167.52006171063,1.00015866051776
"eps_sigma_rn[7]",1.53724524600971,0.034498044631577,1.82380804421949,0.161105241351039,0.528812671449229,0.994199322538325,1.8975410913777,6.19104436293379,2794.91943976597,1.00077553669274
"eps_sigma_rn[8]",1.02757504211037,0.0403679165013095,0.905515724225805,0.146216976621313,0.442810158820352,0.762699580648059,1.3136735175073,3.21482459322603,503.175309851562,1.0091199519913
"eps_sigma_rn[9]",1.8496961246059,0.0278311670394406,1.51918092366697,0.327687526942991,0.897772991915487,1.43428016155082,2.2783718469088,6.05985732376457,2979.58761799287,1.00095825799682
"eps_sigma_rn[10]",1.69419232474181,0.0247027784243703,1.32769586804144,0.314105512836852,0.833133883556707,1.33083525022008,2.15271439575221,5.25835768754366,2888.72101940074,1.00184542054138
"eps_sigma_rn[11]",9.63471694767934,0.186763004428599,7.23884232302994,1.97891407856519,4.90925605250938,7.56311564483772,11.9590502392177,29.3922702486619,1502.29952630446,1.00509023330022
"eps_sigma_rn[12]",1.33307002230595,0.0226584806159439,1.27223894263657,0.177191083804944,0.563727937849256,0.965557042626061,1.6944232596281,4.44698583084212,3152.65030433396,1.00099136017662
"eps_sigma_rn[13]",1.12464548907286,0.018040523139079,0.972062348334402,0.162315476989717,0.506738045312754,0.86879959383837,1.40825711528897,3.71481500846926,2903.28713084805,1.0013424645407
"eps_sigma_rn[14]",1.56837004321493,0.0366648572747587,1.29234000163067,0.251966837788369,0.732658748152517,1.23170216354473,2.00237698531184,4.61557950531102,1242.37749812138,1.00195616897967
"eps_sigma_rn[15]",1.52707299075948,0.05453991855419,1.76792946564321,0.145053735438246,0.525214420477124,1.02833121722684,1.94570968079796,5.89915131264019,1050.75362796683,1.00075303163738
"eps_sigma_tn[1]",1.68539182581706,0.0332153954022973,2.02560007031948,0.145831463727489,0.573227425787311,1.13506361680682,2.01671983400985,6.65436624703046,3719.02033798033,0.999762055321611
"eps_sigma_tn[2]",2.08312250448306,0.0382146475130227,2.19327649811107,0.233873080491478,0.771754424745747,1.42683637576271,2.53880401688535,7.90554264772011,3294.0262359249,1.00105170739279
"eps_sigma_tn[3]",1.41764202185119,0.0346173447472323,1.61358540767822,0.148711894338166,0.484351981874625,0.918337306277159,1.73749368111527,5.5675386013845,2172.68321450135,1.00122940422675
"eps_sigma_tn[4]",1.45278412829025,0.0313550872338772,1.79227330934677,0.13298630471645,0.519667630668908,0.941829917937108,1.78883509256636,5.57676337610024,3267.32584300694,1.00184317299815
